id,time,lat,lon,temp,precip,cloudcover,humidity,pressure,sunset,winddir,windgust,windspeed,venue_city,home_country_id
404721,2017-01-15T12:00:00,39.474602,-0.358257,13.6,0.0,10.6,37.16,1024.3,2017-01-15T18:02:05+01:00,293.0,34.7,25.6,Valencia,32
404729,2017-01-15T16:15:00,42.211852,-8.739721,13.3,0.0,,56.79,,2017-01-15T18:28:06+01:00,90.0,11.2,4.7,Vigo,32
404738,2017-01-15T18:30:00,43.536284,-5.637397,8.8,0.0,25.0,95.36,,2017-01-15T18:11:47+01:00,227.0,1.5,0.0,Gijón,32
404749,2017-01-15T18:30:00,37.152966,-3.595736,8.2,0.0,,45.23,,2017-01-15T18:20:56+01:00,312.0,26.1,14.8,Granada,32
404759,2017-01-15T20:45:00,37.384046,-5.970592,11.5,0.0,,51.8,,2017-01-15T18:29:52+01:00,322.0,4.1,0.3,Sevilla,32
404768,2017-01-16T20:45:00,36.734209,-4.426602,12.3,0.0,,45.02,,2017-01-16T18:26:17+01:00,355.0,31.7,19.0,Málaga,32
404777,2017-01-20T20:45:00,28.10505,-15.41948,,0.0,,,,,,,,Las Palmas de Gran Canaria,32
404786,2017-01-21T13:00:00,41.34786,2.075622,10.5,0.0,71.0,74.36,1017.0,2017-01-21T17:54:21+01:00,335.0,34.0,23.1,Cornella de Llobregat,32
404796,2017-01-21T16:15:00,40.453068,-3.688354,10.0,0.0,,49.1,,2017-01-21T18:19:43+01:00,59.0,25.9,16.2,Madrid,32
404806,2017-01-21T18:30:00,42.837167,-2.688294,4.9,0.0,25.0,83.29,,2017-01-21T18:09:28+01:00,341.0,3.5,0.5,Vitoria-Gasteiz,32
404815,2017-01-21T20:45:00,39.944119,-0.103474,10.6,0.0,,58.33,,2017-01-21T18:06:38+01:00,338.0,45.9,19.2,Villarreal,32
404824,2017-01-22T12:00:00,42.796677,-1.637141,5.8,0.0,0.0,69.09,1021.0,2017-01-22T18:06:39+01:00,330.0,8.6,18.4,Pamplona,32
404833,2017-01-22T16:15:00,43.263476,-2.94815,11.2,0.0,,57.02,,2017-01-22T18:10:38+01:00,229.0,9.7,3.2,Bilbao,32
404844,2017-01-22T18:30:00,37.356483,-5.981768,13.3,0.0,,63.34,,2017-01-22T18:37:24+01:00,206.0,14.5,5.9,Sevilla,32
404851,2017-01-22T18:30:00,43.301376,-1.973602,8.8,0.0,88.0,75.37,,2017-01-22T18:06:37+01:00,309.0,0.1,0.1,San Sebastián,32
404860,2017-01-22T20:45:00,43.181728,-2.475875,6.5,0.0,,85.0,,2017-01-22T18:08:58+01:00,16.0,6.0,2.9,Eibar,32
404868,2017-01-27T20:45:00,42.796677,-1.637141,9.6,0.0,,73.44,,2017-01-27T18:13:08+01:00,263.0,4.1,0.6,Pamplona,32
404880,2017-01-28T13:00:00,39.944119,-0.103474,14.9,0.0,24.6,43.41,1019.0,2017-01-28T18:14:56+01:00,254.0,10.4,5.4,Villarreal,32
404888,2017-01-28T16:15:00,42.837167,-2.688294,8.6,0.0,,67.91,,2017-01-28T18:18:33+01:00,190.0,22.2,10.9,Vitoria-Gasteiz,32
404896,2017-01-28T18:30:00,43.181728,-2.475875,8.8,0.0,50.8,73.15,,2017-01-28T18:16:52+01:00,291.0,2.9,3.5,Eibar,32
404906,2017-01-28T20:45:00,40.3404,-3.7607,5.6,0.0,,81.94,,2017-01-28T18:28:42+01:00,210.0,1.5,0.7,Leganés,32
404914,2017-01-29T12:00:00,37.356483,-5.981768,10.6,0.0,0.0,87.17,1028.1,2017-01-29T18:45:06+01:00,31.0,11.7,6.1,Sevilla,32
404926,2017-01-29T16:15:00,41.34786,2.075622,12.4,0.0,,64.86,,2017-01-29T18:04:17+01:00,64.0,17.1,6.4,Cornella de Llobregat,32
404936,2017-01-29T18:30:00,43.263476,-2.94815,13.7,0.0,25.0,73.39,,2017-01-29T18:19:53+01:00,134.0,1.4,10.1,Bilbao,32
404945,2017-01-29T20:45:00,40.453068,-3.688354,8.4,0.0,,92.78,,2017-01-29T18:29:22+01:00,259.0,20.9,9.7,Madrid,32
404955,2017-01-30T20:45:00,28.10505,-15.41948,,0.0,,,,,,,,Las Palmas de Gran Canaria,32
404965,2017-02-04T13:00:00,36.734209,-4.426602,19.5,0.0,45.3,52.28,1024.2,2017-02-04T18:46:37+01:00,358.0,17.4,0.8,Málaga,32
404974,2017-02-04T16:15:00,41.38089,2.122813,16.6,0.0,,71.68,,2017-02-04T18:11:37+01:00,121.0,23.9,9.6,Barcelona,32
404983,2017-02-04T18:30:00,40.40483,-3.72174,11.1,0.0,52.1,87.67,,2017-02-04T18:36:58+01:00,205.0,40.6,22.8,Madrid,32
404993,2017-02-04T20:45:00,39.474602,-0.358257,16.9,0.0,,61.09,,2017-02-04T18:25:18+01:00,252.0,21.2,8.1,Valencia,32
405003,2017-02-05T12:00:00,37.384046,-5.970592,16.2,8.4,46.1,62.9,1027.8,2017-02-05T18:52:44+01:00,301.0,20.9,8.7,Sevilla,32
405012,2017-02-05T16:15:00,43.536284,-5.637397,12.3,0.0,,61.02,,2017-02-05T18:39:32+01:00,283.0,40.3,20.9,Gijón,32
405021,2017-02-05T18:30:00,43.301376,-1.973602,7.8,2.1,34.0,83.69,,2017-02-05T18:25:22+01:00,161.0,25.6,8.3,San Sebastián,32
405033,2017-02-06T20:45:00,37.152966,-3.595736,10.0,0.0,,57.83,,2017-02-06T18:44:44+01:00,83.0,6.7,0.0,Granada,32
405042,2017-03-08T18:45:00,43.3713,-8.396,12.7,0.0,,82.35,,2017-03-08T19:31:28+01:00,7.0,10.6,3.0,La Coruña,32
405051,2017-05-17T21:00:00,42.211852,-8.739721,14.2,0.0,12.3,79.72,1020.3,2017-05-17T21:51:23+02:00,271.0,19.4,11.4,Vigo,32
405052,2017-02-10T20:45:00,41.34786,2.075622,8.2,0.0,,82.28,,2017-02-10T18:19:27+01:00,57.0,1.5,0.5,Cornella de Llobregat,32
405063,2017-02-11T13:00:00,37.356483,-5.981768,12.1,0.0,57.5,80.44,1006.8,2017-02-11T18:59:22+01:00,68.0,15.5,8.3,Sevilla,32
405071,2017-02-11T16:15:00,42.837167,-2.688294,6.8,0.0,,79.62,,2017-02-11T18:37:10+01:00,123.0,11.1,6.5,Vitoria-Gasteiz,32
405081,2017-02-11T18:30:00,43.263476,-2.94815,8.9,0.0,49.8,87.38,,2017-02-11T18:37:27+01:00,92.0,4.7,7.0,Bilbao,32
405090,2017-02-11T20:45:00,42.796677,-1.637141,6.6,0.0,,91.03,,2017-02-11T18:33:02+01:00,87.0,4.5,3.2,Pamplona,32
405100,2017-02-12T12:00:00,39.944119,-0.103474,15.5,0.0,0.1,68.98,1009.8,2017-02-12T18:32:57+01:00,41.0,22.2,9.4,Villarreal,32
405110,2017-02-12T16:15:00,40.3404,-3.7607,9.2,0.0,,92.84,,2017-02-12T18:46:58+01:00,112.0,3.9,0.5,Leganés,32
405119,2017-02-12T18:30:00,28.10505,-15.41948,,0.0,,,,,,,,Las Palmas de Gran Canaria,32
405128,2017-02-12T20:45:00,40.40483,-3.72174,10.6,0.0,,78.95,,2017-02-12T18:46:42+01:00,120.0,37.1,17.6,Madrid,32
405139,2017-02-13T20:45:00,43.181728,-2.475875,8.9,0.0,,88.22,,2017-02-13T18:38:22+01:00,292.0,6.5,2.2,Eibar,32
405150,2017-02-17T20:45:00,37.152966,-3.595736,11.9,0.0,,73.32,,2017-02-17T18:56:28+01:00,268.0,1.3,0.8,Granada,32
405159,2017-02-18T13:00:00,43.536284,-5.637397,11.7,0.0,95.2,96.84,1022.7,2017-02-18T18:57:08+01:00,90.0,0.0,0.1,Gijón,32
405168,2017-02-18T16:15:00,40.453068,-3.688354,13.9,0.0,,54.21,,2017-02-18T18:53:40+01:00,322.0,14.4,6.5,Madrid,32
405178,2017-02-18T18:30:00,43.3713,-8.396,10.5,0.0,49.4,83.11,,2017-02-18T19:08:25+01:00,16.0,18.3,2.5,La Coruña,32
405187,2017-02-18T20:45:00,37.384046,-5.970592,16.0,0.0,,67.62,,2017-02-18T19:06:44+01:00,264.0,7.8,1.4,Sevilla,32
405196,2017-02-19T12:00:00,43.301376,-1.973602,12.9,0.0,78.1,84.94,1029.4,2017-02-19T18:44:07+01:00,157.0,10.3,1.5,San Sebastián,32
405205,2017-02-19T16:15:00,39.474602,-0.358257,13.3,0.0,,77.86,,2017-02-19T18:42:45+01:00,80.0,10.5,0.9,Valencia,32
405215,2017-02-19T18:30:00,42.211852,-8.739721,18.3,0.0,,54.14,,2017-02-19T19:12:44+01:00,11.0,0.0,0.3,Vigo,32
405225,2017-02-19T20:45:00,41.38089,2.122813,12.7,0.0,,88.21,,2017-02-19T18:30:21+01:00,5.0,0.0,0.0,Barcelona,32
405234,2017-02-20T20:45:00,36.734209,-4.426602,11.1,0.0,,86.97,,2017-02-20T19:03:22+01:00,283.0,1.9,0.6,Málaga,32
405244,2017-02-24T20:45:00,28.10505,-15.41948,,0.0,,,,,,,,Las Palmas de Gran Canaria,32
405252,2017-02-25T13:00:00,42.837167,-2.688294,11.6,0.0,49.7,56.37,1020.1,2017-02-25T18:55:18+01:00,176.0,,3.0,Vitoria-Gasteiz,32
405262,2017-02-25T16:15:00,37.356483,-5.981768,17.2,0.0,,74.65,,2017-02-25T19:14:00+01:00,225.0,9.0,3.0,Sevilla,32
405273,2017-02-25T18:30:00,40.3404,-3.7607,16.2,0.0,,48.03,,2017-02-25T19:02:13+01:00,202.0,7.5,7.2,Leganés,32
405283,2017-02-25T20:45:00,43.181728,-2.475875,9.4,0.0,,76.87,,2017-02-25T18:54:04+01:00,284.0,3.7,1.5,Eibar,32
405293,2017-02-26T12:00:00,41.34786,2.075622,13.6,0.0,8.8,74.19,1022.6,2017-02-26T18:39:00+01:00,208.0,15.6,15.8,Cornella de Llobregat,32
405302,2017-02-26T16:15:00,40.40483,-3.72174,13.4,0.0,,63.87,,2017-02-26T19:03:08+01:00,201.0,20.9,7.9,Madrid,32
405311,2017-02-26T18:30:00,43.263476,-2.94815,14.9,0.0,50.1,72.08,,2017-02-26T18:57:09+01:00,27.0,24.5,7.2,Bilbao,32
405323,2017-02-26T18:30:00,43.536284,-5.637397,15.5,0.0,25.0,74.1,,2017-02-26T19:07:38+01:00,9.0,3.2,0.0,Gijón,32
405332,2017-02-26T20:45:00,39.944119,-0.103474,11.0,0.0,,86.9,,2017-02-26T18:49:05+01:00,343.0,0.0,0.0,Villarreal,32
405341,2017-02-28T19:30:00,43.301376,-1.973602,8.4,0.8,33.2,80.73,,2017-02-28T18:55:46+01:00,129.0,8.0,2.5,San Sebastián,32
405350,2017-02-28T21:30:00,36.734209,-4.426602,13.7,0.0,25.0,59.07,,2017-02-28T19:11:15+01:00,293.0,46.5,30.4,Málaga,32
405360,2017-02-28T21:30:00,39.474602,-0.358257,15.0,0.0,,56.57,,2017-02-28T18:52:44+01:00,262.0,18.9,20.9,Valencia,32
405369,2017-03-01T19:30:00,42.796677,-1.637141,11.0,0.0,25.1,66.45,,2017-03-01T18:56:08+01:00,169.0,8.3,7.5,Pamplona,32
405379,2017-03-01T19:30:00,41.38089,2.122813,13.3,0.0,0.0,71.78,,2017-03-01T18:42:19+01:00,123.0,14.2,6.4,Barcelona,32
405391,2017-03-01T21:30:00,42.211852,-8.739721,13.3,0.0,50.0,83.6,,2017-03-01T19:25:05+01:00,268.0,7.9,4.9,Vigo,32
405401,2017-03-01T21:30:00,40.453068,-3.688354,10.8,0.0,,68.05,,2017-03-01T19:06:21+01:00,231.0,6.5,1.5,Madrid,32
405410,2017-03-01T21:30:00,37.152966,-3.595736,11.6,0.0,,64.83,,2017-03-01T19:08:35+01:00,80.0,8.2,3.9,Granada,32
405420,2017-03-02T20:45:00,43.3713,-8.396,9.0,0.0,,93.63,,2017-03-02T19:23:57+01:00,227.0,17.5,10.2,La Coruña,32
405428,2017-03-02T21:30:00,37.384046,-5.970592,15.4,0.0,,79.01,,2017-03-02T19:18:54+01:00,223.0,8.3,3.2,Sevilla,32
405438,2017-03-03T20:45:00,37.356483,-5.981768,9.8,0.0,,73.72,,2017-03-03T19:19:56+01:00,254.0,15.3,6.4,Sevilla,32
405448,2017-03-04T13:00:00,40.3404,-3.7607,6.0,0.0,56.9,70.35,1009.5,2017-03-04T19:10:04+01:00,200.0,,12.9,Leganés,32
405457,2017-03-04T16:15:00,43.181728,-2.475875,9.9,0.0,,61.35,,2017-03-04T19:02:55+01:00,139.0,12.5,3.5,Eibar,32
405467,2017-03-04T18:30:00,39.944119,-0.103474,12.2,0.0,25.0,52.72,,2017-03-04T18:55:42+01:00,282.0,11.9,5.7,Villarreal,32
405476,2017-03-04T20:45:00,41.38089,2.122813,11.6,0.0,,56.02,,2017-03-04T18:45:48+01:00,131.0,6.4,0.0,Barcelona,32
405486,2017-03-05T12:00:00,43.536284,-5.637397,16.1,0.0,7.6,66.65,1015.2,2017-03-05T19:16:34+01:00,213.0,16.2,9.8,Gijón,32
405495,2017-03-05T16:15:00,40.40483,-3.72174,11.2,0.0,,82.89,,2017-03-05T19:10:58+01:00,240.0,22.7,13.0,Madrid,32
405504,2017-03-05T18:30:00,28.10505,-15.41948,,0.0,,,,,,,,Las Palmas de Gran Canaria,32
405515,2017-03-05T20:45:00,43.263476,-2.94815,12.1,0.0,,93.81,,2017-03-05T19:05:59+01:00,273.0,4.8,3.1,Bilbao,32
405524,2017-03-06T20:45:00,42.837167,-2.688294,8.9,0.0,,83.3,,2017-03-06T19:06:28+01:00,319.0,12.8,6.4,Vitoria-Gasteiz,32
405534,2017-03-10T20:45:00,41.34786,2.075622,16.1,0.0,,75.02,,2017-03-10T18:52:51+01:00,30.0,3.9,0.5,Cornella de Llobregat,32
405543,2017-03-11T13:00:00,39.474602,-0.358257,20.8,0.0,37.8,53.3,1016.9,2017-03-11T19:04:22+01:00,125.0,7.9,4.9,Valencia,32
405552,2017-03-11T16:15:00,37.384046,-5.970592,26.2,0.0,,50.0,,2017-03-11T19:27:32+01:00,211.0,16.5,6.0,Sevilla,32
405561,2017-03-11T18:30:00,36.734209,-4.426602,20.4,0.0,,62.9,,2017-03-11T19:21:34+01:00,322.0,6.0,5.0,Málaga,32
405571,2017-03-11T20:45:00,37.152966,-3.595736,19.2,0.0,,47.14,,2017-03-11T19:18:06+01:00,239.0,8.2,1.7,Granada,32
405580,2017-03-12T12:00:00,43.301376,-1.973602,11.2,1.0,58.7,92.98,1019.4,2017-03-12T19:10:41+01:00,158.0,7.4,3.2,San Sebastián,32
405589,2017-03-12T16:15:00,43.3713,-8.396,8.0,0.0,50.0,87.69,,2017-03-12T19:36:23+01:00,320.0,33.8,13.9,La Coruña,32
405599,2017-03-12T18:30:00,42.211852,-8.739721,12.7,0.0,50.0,60.58,,2017-03-12T19:38:08+01:00,88.0,5.7,3.8,Vigo,32
405608,2017-03-12T20:45:00,40.453068,-3.688354,9.5,0.0,,54.19,,2017-03-12T19:18:27+01:00,38.0,38.5,20.9,Madrid,32
405617,2017-03-13T20:45:00,42.796677,-1.637141,10.5,0.0,,91.12,,2017-03-13T19:10:42+01:00,325.0,6.7,2.5,Pamplona,32
405628,2017-03-17T20:45:00,28.10505,-15.41948,,0.0,,,,,,,,Las Palmas de Gran Canaria,32
405638,2017-03-18T13:00:00,43.181728,-2.475875,13.3,0.0,60.0,63.7,1025.9,2017-03-18T19:19:57+01:00,54.0,20.5,9.8,Eibar,32
405648,2017-03-18T16:15:00,43.263476,-2.94815,16.7,0.0,,54.19,,2017-03-18T19:21:51+01:00,11.0,24.1,14.4,Bilbao,32
405657,2017-03-18T18:30:00,42.837167,-2.688294,12.9,0.0,25.0,65.08,,2017-03-18T19:20:49+01:00,17.0,16.1,14.2,Vitoria-Gasteiz,32
405665,2017-03-18T20:45:00,37.356483,-5.981768,21.2,0.0,,35.53,,2017-03-18T19:34:04+01:00,134.0,7.2,2.4,Sevilla,32
405674,2017-03-19T12:00:00,40.3404,-3.7607,19.0,0.0,0.0,27.95,1017.6,2017-03-19T19:26:11+01:00,1.0,,0.1,Leganés,32
405683,2017-03-19T16:15:00,40.40483,-3.72174,21.7,0.0,,23.06,,2017-03-19T19:26:02+01:00,290.0,14.4,6.5,Madrid,32
405696,2017-03-19T18:30:00,43.536284,-5.637397,12.2,0.0,25.0,77.6,,2017-03-19T19:33:49+01:00,35.0,7.9,3.2,Gijón,32
405705,2017-03-19T18:30:00,43.3713,-8.396,11.7,0.0,49.4,82.97,,2017-03-19T19:44:51+01:00,357.0,14.1,14.1,La Coruña,32
405714,2017-03-19T20:45:00,41.38089,2.122813,15.5,0.0,,64.11,,2017-03-19T19:02:40+01:00,90.0,7.8,3.2,Barcelona,32
405724,2017-03-31T20:45:00,41.34786,2.075622,15.4,0.0,,71.56,,2017-03-31T20:15:54+02:00,33.0,19.7,9.2,Cornella de Llobregat,32
405734,2017-04-01T13:00:00,39.944119,-0.103474,21.5,0.0,0.1,30.75,1017.2,2017-04-01T20:24:47+02:00,148.0,25.0,11.1,Villarreal,32
405743,2017-04-01T16:15:00,42.796677,-1.637141,11.9,0.0,,77.66,,2017-04-01T20:32:50+02:00,237.0,35.2,18.7,Pamplona,32
405752,2017-04-01T18:30:00,43.301376,-1.973602,12.2,0.0,34.0,85.8,,2017-04-01T20:34:33+02:00,344.0,12.8,2.5,San Sebastián,32
405761,2017-04-01T20:45:00,36.734209,-4.426602,17.1,0.0,,44.26,,2017-04-01T20:40:07+02:00,352.0,28.1,18.8,Málaga,32
405771,2017-04-02T12:00:00,37.384046,-5.970592,17.8,0.0,0.0,49.53,1021.2,2017-04-02T20:47:35+02:00,70.0,18.4,10.0,Sevilla,32
405781,2017-04-02T16:15:00,40.453068,-3.688354,16.7,0.0,,34.1,,2017-04-02T20:40:30+02:00,291.0,16.2,4.7,Madrid,32
405790,2017-04-02T18:30:00,39.474602,-0.358257,19.6,0.0,25.0,35.55,,2017-04-02T20:26:29+02:00,106.0,12.2,9.2,Valencia,32
405799,2017-04-02T20:45:00,37.152966,-3.595736,18.6,0.0,,24.57,,2017-04-02T20:37:56+02:00,315.0,12.6,3.3,Granada,32
405810,2017-04-03T20:45:00,42.211852,-8.739721,13.9,0.0,,82.09,,2017-04-03T21:03:06+02:00,225.0,9.7,6.5,Vigo,32
405820,2017-04-04T19:30:00,43.263476,-2.94815,14.0,0.0,25.2,75.57,,2017-04-04T20:41:56+02:00,323.0,4.7,11.9,Bilbao,32
405829,2017-04-04T21:30:00,37.356483,-5.981768,23.6,0.0,,28.21,,2017-04-04T20:49:24+02:00,24.0,0.0,0.0,Sevilla,32
405837,2017-04-04T21:30:00,40.40483,-3.72174,18.1,0.0,,28.61,,2017-04-04T20:42:39+02:00,92.0,22.7,6.5,Madrid,32
405846,2017-04-05T19:30:00,41.38089,2.122813,16.6,0.0,32.2,54.25,,2017-04-05T20:21:08+02:00,99.0,16.1,6.4,Barcelona,32
405856,2017-04-05T20:30:00,42.837167,-2.688294,9.9,0.0,50.0,78.42,,2017-04-05T20:41:41+02:00,346.0,12.5,14.3,Vitoria-Gasteiz,32
405865,2017-04-05T20:30:00,43.536284,-5.637397,13.3,0.0,50.0,85.91,,2017-04-05T20:54:08+02:00,53.0,22.6,11.1,Gijón,32
405874,2017-04-05T20:30:00,43.3713,-8.396,15.6,0.0,25.0,53.13,,2017-04-05T21:05:01+02:00,69.0,27.0,16.7,La Coruña,32
405883,2017-04-05T21:30:00,40.3404,-3.7607,15.0,0.0,,35.37,,2017-04-05T20:43:47+02:00,52.0,16.8,10.7,Leganés,32
405895,2017-04-06T19:30:00,43.181728,-2.475875,13.7,0.0,29.7,62.22,,2017-04-06T20:42:19+02:00,27.0,11.2,11.0,Eibar,32
405904,2017-04-06T21:30:00,39.474602,-0.358257,16.1,0.0,,58.65,,2017-04-06T20:30:27+02:00,104.0,4.5,3.8,Valencia,32
405913,2017-04-07T20:45:00,39.944119,-0.103474,15.0,0.0,,79.58,,2017-04-07T20:30:51+02:00,198.0,3.0,0.0,Villarreal,32
405924,2017-04-08T13:00:00,41.34786,2.075622,19.6,0.0,0.0,50.91,1022.2,2017-04-08T20:24:31+02:00,325.0,13.3,15.2,Cornella de Llobregat,32
405933,2017-04-08T16:15:00,40.453068,-3.688354,21.2,0.0,,27.86,,2017-04-08T20:46:42+02:00,96.0,14.4,4.7,Madrid,32
405942,2017-04-08T18:30:00,37.384046,-5.970592,25.4,0.0,,22.19,,2017-04-08T20:52:57+02:00,102.0,23.9,11.6,Sevilla,32
405952,2017-04-08T20:45:00,36.734209,-4.426602,14.2,0.0,,74.2,,2017-04-08T20:46:12+02:00,248.0,5.5,1.6,Málaga,32
405961,2017-04-09T12:00:00,37.152966,-3.595736,15.6,0.0,0.0,44.59,1020.9,2017-04-09T20:44:08+02:00,354.0,3.2,3.5,Granada,32
405972,2017-04-09T16:15:00,42.211852,-8.739721,22.8,0.0,,45.13,,2017-04-09T21:09:49+02:00,201.0,3.2,0.0,Vigo,32
405980,2017-04-09T18:30:00,42.796677,-1.637141,23.9,0.0,25.0,29.49,,2017-04-09T20:42:02+02:00,201.0,6.6,12.9,Pamplona,32
405989,2017-04-09T20:45:00,28.10505,-15.41948,,0.0,,,,,,,,Las Palmas de Gran Canaria,32
405999,2017-04-10T20:45:00,43.301376,-1.973602,13.4,0.0,,85.94,,2017-04-10T20:45:07+02:00,130.0,3.5,0.2,San Sebastián,32
406008,2017-04-14T20:45:00,43.263476,-2.94815,13.9,0.0,,72.31,,2017-04-14T20:53:40+02:00,345.0,4.7,0.0,Bilbao,32
406019,2017-04-15T13:00:00,43.3713,-8.396,14.1,0.0,3.8,68.06,1026.2,2017-04-15T21:16:48+02:00,23.0,16.2,16.3,La Coruña,32
406029,2017-04-15T16:15:00,43.536284,-5.637397,14.5,0.0,,78.99,,2017-04-15T21:06:00+02:00,32.0,13.0,4.7,Gijón,32
406038,2017-04-15T18:30:00,40.40483,-3.72174,25.3,0.0,25.0,26.42,,2017-04-15T20:54:01+02:00,318.0,27.4,12.3,Madrid,32
406048,2017-04-15T20:45:00,41.38089,2.122813,16.1,0.0,,84.58,,2017-04-15T20:31:55+02:00,71.0,11.1,7.8,Barcelona,32
406058,2017-04-16T12:00:00,40.3404,-3.7607,18.0,0.0,0.0,34.22,1020.8,2017-04-16T20:55:07+02:00,31.0,,11.2,Leganés,32
406067,2017-04-16T16:15:00,39.474602,-0.358257,19.9,0.0,,69.68,,2017-04-16T20:40:21+02:00,108.0,23.7,7.4,Valencia,32
406076,2017-04-16T18:30:00,37.356483,-5.981768,27.5,0.0,,43.46,,2017-04-16T21:00:09+02:00,249.0,17.9,8.5,Sevilla,32
406086,2017-04-16T20:45:00,37.152966,-3.595736,20.4,0.0,,42.57,,2017-04-16T20:50:21+02:00,152.0,0.0,0.4,Granada,32
406096,2017-04-17T20:45:00,42.837167,-2.688294,13.5,0.0,,71.11,,2017-04-17T20:55:29+02:00,336.0,20.9,9.4,Vitoria-Gasteiz,32
406105,2017-04-21T21:00:00,37.384046,-5.970592,20.5,0.0,2.0,35.2,1018.4,2017-04-21T21:04:39+02:00,103.0,20.1,10.7,Sevilla,32
406114,2017-04-22T13:00:00,36.734209,-4.426602,19.2,0.0,13.4,59.08,1022.2,2017-04-22T20:58:26+02:00,139.0,15.5,19.9,Málaga,32
406124,2017-04-22T16:15:00,39.944119,-0.103474,16.6,0.0,,54.27,,2017-04-22T20:46:01+02:00,91.0,13.0,1.7,Villarreal,32
406134,2017-04-22T18:30:00,42.796677,-1.637141,22.9,0.0,,21.87,,2017-04-22T20:56:57+02:00,311.0,9.1,5.4,Pamplona,32
406143,2017-04-22T20:45:00,41.34786,2.075622,14.4,0.0,,72.26,,2017-04-22T20:39:36+02:00,65.0,12.7,7.3,Cornella de Llobregat,32
406152,2017-04-23T12:00:00,43.301376,-1.973602,19.6,0.0,0.0,50.46,1019.8,2017-04-23T21:00:22+02:00,145.0,4.9,1.4,San Sebastián,32
406162,2017-04-23T16:15:00,42.211852,-8.739721,18.9,0.0,,62.95,,2017-04-23T21:25:29+02:00,225.0,4.7,3.2,Vigo,32
406171,2017-04-23T18:30:00,28.10505,-15.41948,,0.0,,,,,,,,Las Palmas de Gran Canaria,32
406180,2017-04-23T20:45:00,40.453068,-3.688354,23.4,0.0,,16.93,,2017-04-23T21:02:14+02:00,250.0,13.0,4.7,Madrid,32
406193,2017-04-24T20:45:00,43.181728,-2.475875,16.4,0.0,,66.74,,2017-04-24T21:03:20+02:00,330.0,9.3,4.5,Eibar,32
406202,2017-04-25T19:30:00,43.536284,-5.637397,10.5,0.0,25.0,97.36,,2017-04-25T21:17:50+02:00,270.0,4.7,0.0,Gijón,32
406212,2017-04-25T20:30:00,37.152966,-3.595736,19.8,0.0,25.0,45.88,,2017-04-25T20:58:24+02:00,213.0,19.5,6.7,Granada,32
406221,2017-04-25T21:30:00,40.40483,-3.72174,18.8,0.0,47.0,52.11,,2017-04-25T21:04:21+02:00,219.0,24.1,13.2,Madrid,32
406230,2017-04-26T19:30:00,41.38089,2.122813,12.2,0.0,90.0,87.86,,2017-04-26T20:43:47+02:00,79.0,10.3,4.0,Barcelona,32
406240,2017-04-26T20:30:00,40.3404,-3.7607,15.0,0.0,,51.89,,2017-04-26T21:05:25+02:00,354.0,15.7,6.4,Leganés,32
406250,2017-04-26T20:30:00,39.474602,-0.358257,15.8,0.0,,84.43,,2017-04-26T20:50:16+02:00,49.0,17.3,7.3,Valencia,32
406259,2017-04-26T21:30:00,43.3713,-8.396,6.2,0.0,,69.42,,2017-04-26T21:29:44+02:00,45.0,25.3,12.1,La Coruña,32
406269,2017-04-27T19:30:00,42.837167,-2.688294,7.9,0.0,50.0,50.59,,2017-04-27T21:06:58+02:00,344.0,20.2,18.0,Vitoria-Gasteiz,32
406279,2017-04-27T20:30:00,37.384046,-5.970592,16.6,0.2,25.0,81.25,,2017-04-27T21:10:05+02:00,229.0,5.4,2.7,Sevilla,32
406288,2017-04-27T21:30:00,43.263476,-2.94815,8.8,0.0,25.0,62.25,,2017-04-27T21:08:52+02:00,244.0,7.9,2.2,Bilbao,32
406297,2017-04-28T20:45:00,39.944119,-0.103474,12.8,0.0,,71.08,,2017-04-28T20:52:06+02:00,219.0,6.9,1.3,Villarreal,32
406307,2017-04-29T13:00:00,43.301376,-1.973602,17.9,0.0,0.0,43.75,1010.9,2017-04-29T21:07:22+02:00,163.0,33.9,14.7,San Sebastián,32
406317,2017-04-29T16:15:00,40.453068,-3.688354,10.6,0.0,,88.03,,2017-04-29T21:08:26+02:00,77.0,9.7,4.7,Madrid,32
406327,2017-04-29T18:30:00,28.10505,-15.41948,,0.0,,,,,,,,Las Palmas de Gran Canaria,32
406337,2017-04-29T20:45:00,41.34786,2.075622,13.9,0.0,,64.84,,2017-04-29T20:47:07+02:00,296.0,6.3,1.2,Cornella de Llobregat,32
406345,2017-04-30T12:00:00,42.796677,-1.637141,14.3,0.0,25.4,64.09,1004.6,2017-04-30T21:06:05+02:00,170.0,59.4,38.8,Pamplona,32
406355,2017-04-30T16:15:00,37.356483,-5.981768,19.8,0.0,,59.13,,2017-04-30T21:12:47+02:00,248.0,33.2,14.5,Sevilla,32
406366,2017-04-30T18:30:00,43.181728,-2.475875,8.1,0.0,50.4,81.46,,2017-04-30T21:10:17+02:00,353.0,19.8,11.3,Eibar,32
406376,2017-04-30T20:45:00,42.211852,-8.739721,12.2,0.0,,58.12,,2017-04-30T21:33:16+02:00,180.0,7.9,3.2,Vigo,32
406384,2017-05-01T21:00:00,36.734209,-4.426602,17.2,0.0,0.0,63.38,1019.9,2017-05-01T21:06:20+02:00,94.0,7.1,10.5,Málaga,32
